frame,class,x1,y1,x2,y2,confidence
317,person,tensor(884.4322),tensor(499.6710),tensor(908.8482),tensor(558.8205),tensor(0.7356)
317,person,tensor(1312.8195),tensor(891.7842),tensor(1351.7107),tensor(988.0248),tensor(0.7094)
317,person,tensor(1472.4873),tensor(517.9459),tensor(1506.5398),tensor(579.4990),tensor(0.6782)
317,person,tensor(557.3340),tensor(486.9103),tensor(589.8052),tensor(539.9751),tensor(0.6767)
317,person,tensor(1588.3777),tensor(850.6675),tensor(1624.4927),tensor(923.9973),tensor(0.6558)
317,person,tensor(958.6743),tensor(372.9971),tensor(977.2416),tensor(414.9890),tensor(0.6028)
317,person,tensor(1709.5558),tensor(811.0100),tensor(1747.2704),tensor(898.6613),tensor(0.5973)
317,person,tensor(1145.5533),tensor(390.8962),tensor(1166.9884),tensor(437.2041),tensor(0.5376)
317,person,tensor(764.9911),tensor(331.5192),tensor(783.4921),tensor(368.7458),tensor(0.5353)
317,person,tensor(1452.6519),tensor(471.2520),tensor(1485.4698),tensor(529.0355),tensor(0.5304)
317,person,tensor(1424.6646),tensor(440.2807),tensor(1454.1218),tensor(491.4532),tensor(0.5247)
317,person,tensor(1461.4224),tensor(436.2040),tensor(1484.7061),tensor(485.6429),tensor(0.5054)
317,person,tensor(1363.0537),tensor(348.5839),tensor(1378.6261),tensor(387.6689),tensor(0.4405)
318,person,tensor(463.5246),tensor(665.9865),tensor(510.0393),tensor(732.8430),tensor(0.8280)
318,person,tensor(1340.8293),tensor(673.6982),tensor(1387.3696),tensor(742.9849),tensor(0.7880)
318,person,tensor(315.2686),tensor(481.2578),tensor(336.6143),tensor(532.7004),tensor(0.7737)
318,person,tensor(884.6331),tensor(500.1154),tensor(906.9364),tensor(557.6765),tensor(0.7689)
318,person,tensor(802.0305),tensor(748.1845),tensor(848.1533),tensor(820.5687),tensor(0.7638)
318,person,tensor(655.7388),tensor(551.7554),tensor(685.6445),tensor(618.4380),tensor(0.7628)
318,person,tensor(625.9443),tensor(464.5279),tensor(651.7076),tensor(516.4144),tensor(0.7481)
318,person,tensor(1520.8807),tensor(541.2241),tensor(1556.9313),tensor(604.3710),tensor(0.7366)
318,person,tensor(1468.9518),tensor(519.0391),tensor(1505.2689),tensor(579.1958),tensor(0.7296)
318,person,tensor(1309.8103),tensor(891.4858),tensor(1349.1564),tensor(986.0034),tensor(0.7262)
318,person,tensor(561.0895),tensor(487.3820),tensor(588.0718),tensor(540.7997),tensor(0.7230)
318,person,tensor(1243.4921),tensor(505.7433),tensor(1262.5291),tensor(562.5048),tensor(0.7137)
318,person,tensor(1584.8752),tensor(850.7921),tensor(1621.7161),tensor(923.9514),tensor(0.6958)
318,person,tensor(1090.6202),tensor(529.9213),tensor(1118.1465),tensor(591.2789),tensor(0.6661)
318,person,tensor(912.8828),tensor(840.6389),tensor(944.8602),tensor(931.8798),tensor(0.6586)
318,person,tensor(1030.9761),tensor(431.7874),tensor(1059.7841),tensor(479.4594),tensor(0.6389)
318,person,tensor(1708.3469),tensor(812.0537),tensor(1748.4565),tensor(898.4919),tensor(0.6174)
318,person,tensor(1449.3647),tensor(471.0985),tensor(1484.6875),tensor(528.0984),tensor(0.5730)
318,person,tensor(897.9142),tensor(404.8799),tensor(920.9390),tensor(453.1750),tensor(0.5416)
318,person,tensor(1424.9546),tensor(438.3154),tensor(1452.6406),tensor(492.0966),tensor(0.5396)
318,person,tensor(957.2915),tensor(372.5918),tensor(975.7515),tensor(415.4232),tensor(0.5321)
318,person,tensor(1461.4600),tensor(436.1650),tensor(1484.3318),tensor(487.6320),tensor(0.5220)
318,person,tensor(1142.1512),tensor(391.3954),tensor(1166.3230),tensor(436.6087),tensor(0.5200)
318,person,tensor(764.4291),tensor(332.2787),tensor(781.8626),tensor(369.0806),tensor(0.4667)
319,person,tensor(461.0539),tensor(668.1954),tensor(510.9741),tensor(733.0452),tensor(0.8430)
319,person,tensor(1341.0016),tensor(674.2495),tensor(1385.6951),tensor(742.1862),tensor(0.8356)
319,person,tensor(656.4029),tensor(552.8648),tensor(684.4590),tensor(617.5161),tensor(0.8113)
319,person,tensor(883.3374),tensor(501.6688),tensor(906.1882),tensor(557.6390),tensor(0.7976)
319,person,tensor(804.6755),tensor(746.0605),tensor(849.2499),tensor(817.4361),tensor(0.7890)
319,person,tensor(1307.8086),tensor(890.5172),tensor(1345.5360),tensor(985.5202),tensor(0.7809)
319,person,tensor(560.5334),tensor(489.8046),tensor(586.1122),tensor(541.7560),tensor(0.7628)
319,person,tensor(310.7404),tensor(480.3099),tensor(331.8578),tensor(531.4474),tensor(0.7490)
319,person,tensor(910.2277),tensor(840.7057),tensor(941.2630),tensor(932.2094),tensor(0.7481)
319,person,tensor(623.4476),tensor(465.7205),tensor(649.7361),tensor(516.9672),tensor(0.7410)
319,person,tensor(1582.2686),tensor(851.2468),tensor(1618.3081),tensor(924.2333),tensor(0.7350)
319,person,tensor(1034.1055),tensor(430.8104),tensor(1058.7826),tensor(479.7609),tensor(0.7298)
319,person,tensor(1088.3917),tensor(531.0359),tensor(1118.7368),tensor(593.7845),tensor(0.7234)
319,person,tensor(1466.4525),tensor(520.1305),tensor(1503.9609),tensor(578.2696),tensor(0.7142)
319,person,tensor(1423.7012),tensor(438.0313),tensor(1449.6143),tensor(491.2222),tensor(0.6756)
319,person,tensor(896.9654),tensor(405.6011),tensor(920.2509),tensor(454.0688),tensor(0.6661)
319,person,tensor(1704.4127),tensor(812.3300),tensor(1751.0427),tensor(898.0382),tensor(0.6399)
319,person,tensor(1520.5222),tensor(541.1810),tensor(1559.2285),tensor(604.4667),tensor(0.6057)
319,person,tensor(1460.9152),tensor(436.5237),tensor(1484.0450),tensor(490.9974),tensor(0.5700)
319,person,tensor(1137.8854),tensor(392.0738),tensor(1165.0784),tensor(436.8195),tensor(0.5561)
319,person,tensor(1446.4446),tensor(471.2316),tensor(1482.6427),tensor(526.3453),tensor(0.4577)
320,person,tensor(458.2947),tensor(666.7072),tensor(508.7399),tensor(732.8438),tensor(0.8454)
320,person,tensor(1341.7357),tensor(673.3065),tensor(1385.3804),tensor(742.1210),tensor(0.8304)
320,person,tensor(655.6240),tensor(550.9076),tensor(684.3947),tensor(618.4135),tensor(0.8119)
320,person,tensor(556.5083),tensor(489.7825),tensor(586.8022),tensor(542.4492),tensor(0.8026)
320,person,tensor(809.2956),tensor(745.9424),tensor(848.6786),tensor(815.7089),tensor(0.7797)
320,person,tensor(882.6288),tensor(502.1725),tensor(904.2997),tensor(557.2239),tensor(0.7796)
320,person,tensor(1086.5525),tensor(531.3817),tensor(1119.1050),tensor(590.2053),tensor(0.7606)
320,person,tensor(1033.9585),tensor(430.6447),tensor(1057.1254),tensor(480.0547),tensor(0.7489)
320,person,tensor(1304.6472),tensor(890.4175),tensor(1343.3726),tensor(986.9756),tensor(0.7425)
320,person,tensor(620.4003),tensor(466.2613),tensor(648.8796),tensor(518.1968),tensor(0.7343)
320,person,tensor(1464.3500),tensor(520.5392),tensor(1502.0133),tensor(577.7315),tensor(0.7329)
320,person,tensor(1702.2902),tensor(812.6909),tensor(1752.5164),tensor(897.0249),tensor(0.7259)
320,person,tensor(1579.6187),tensor(850.4090),tensor(1616.1028),tensor(924.2745),tensor(0.7123)
320,person,tensor(1232.3464),tensor(509.0852),tensor(1254.4586),tensor(564.4408),tensor(0.7012)
320,person,tensor(1421.4810),tensor(438.5459),tensor(1449.0314),tensor(491.1129),tensor(0.6993)
320,person,tensor(306.6591),tensor(477.4441),tensor(330.0970),tensor(531.4969),tensor(0.6949)
320,person,tensor(906.9421),tensor(841.0441),tensor(938.3236),tensor(931.8608),tensor(0.6905)
320,person,tensor(1135.4645),tensor(391.8795),tensor(1163.5168),tensor(436.6066),tensor(0.6338)
320,person,tensor(893.6518),tensor(404.3176),tensor(916.8157),tensor(453.1967),tensor(0.5965)
320,person,tensor(1458.7150),tensor(436.2692),tensor(1483.5217),tensor(488.3773),tensor(0.5452)
320,person,tensor(1521.2634),tensor(539.7990),tensor(1557.1385),tensor(603.7386),tensor(0.5241)
320,person,tensor(1445.5387),tensor(471.0467),tensor(1481.8752),tensor(527.0718),tensor(0.5202)
321,person,tensor(1346.5109),tensor(673.3294),tensor(1385.2574),tensor(741.5323),tensor(0.8489)
321,person,tensor(656.3661),tensor(552.4897),tensor(680.0753),tensor(618.3782),tensor(0.8444)
321,person,tensor(457.4160),tensor(666.6835),tensor(508.0831),tensor(732.5030),tensor(0.8426)
321,person,tensor(810.7356),tensor(745.4927),tensor(848.4291),tensor(814.7227),tensor(0.7818)
321,person,tensor(302.8028),tensor(477.8027),tensor(325.4005),tensor(529.8582),tensor(0.7691)
321,person,tensor(1302.3032),tensor(890.6715),tensor(1339.9758),tensor(987.5892),tensor(0.7641)
321,person,tensor(1227.9316),tensor(511.3556),tensor(1250.2125),tensor(565.1005),tensor(0.7601)
321,person,tensor(1032.8840),tensor(431.4254),tensor(1056.9774),tensor(480.7184),tensor(0.7543)
321,person,tensor(879.5587),tensor(500.0846),tensor(903.8185),tensor(558.1044),tensor(0.7533)
321,person,tensor(1083.1532),tensor(530.7279),tensor(1122.3578),tensor(591.7906),tensor(0.7467)
321,person,tensor(552.5268),tensor(490.3340),tensor(588.2435),tensor(543.6342),tensor(0.7448)
321,person,tensor(618.2482),tensor(465.9429),tensor(646.8937),tensor(518.8455),tensor(0.7418)
321,person,tensor(1463.3291),tensor(518.5688),tensor(1497.3743),tensor(577.4537),tensor(0.7103)
321,person,tensor(891.7685),tensor(405.5053),tensor(913.5079),tensor(453.6933),tensor(0.6941)
321,person,tensor(904.1876),tensor(840.7200),tensor(935.6550),tensor(932.4969),tensor(0.6843)
321,person,tensor(1698.8163),tensor(812.7747),tensor(1754.2313),tensor(896.5042),tensor(0.6814)
321,person,tensor(1575.6086),tensor(850.0974),tensor(1612.6208),tensor(924.0083),tensor(0.6773)
321,person,tensor(1420.0482),tensor(438.0417),tensor(1446.8702),tensor(490.4271),tensor(0.6511)
321,person,tensor(1447.1493),tensor(471.7154),tensor(1481.1234),tensor(523.3213),tensor(0.5709)
321,person,tensor(1524.0135),tensor(539.1443),tensor(1560.2172),tensor(604.2493),tensor(0.5029)
321,person,tensor(1135.7106),tensor(391.4478),tensor(1162.2037),tensor(436.7325),tensor(0.4974)
321,person,tensor(1458.9768),tensor(438.3461),tensor(1483.1636),tensor(486.0644),tensor(0.4783)
322,person,tensor(1350.0902),tensor(672.5761),tensor(1382.1483),tensor(740.2404),tensor(0.8628)
322,person,tensor(455.9366),tensor(664.9182),tensor(506.1808),tensor(732.0487),tensor(0.8443)
322,person,tensor(655.6156),tensor(551.4790),tensor(678.4265),tensor(617.7630),tensor(0.8185)
322,person,tensor(548.7327),tensor(488.9019),tensor(588.9421),tensor(540.0039),tensor(0.8014)
322,person,tensor(807.6713),tensor(747.5402),tensor(850.3739),tensor(815.0330),tensor(0.7973)
322,person,tensor(1030.4989),tensor(430.6251),tensor(1056.0253),tensor(481.1788),tensor(0.7761)
322,person,tensor(1225.9608),tensor(512.5424),tensor(1245.8175),tensor(564.5026),tensor(0.7751)
322,person,tensor(1298.0179),tensor(890.6677),tensor(1338.1016),tensor(988.0600),tensor(0.7593)
322,person,tensor(615.9142),tensor(466.2756),tensor(643.7785),tensor(519.9402),tensor(0.7457)
322,person,tensor(1081.1915),tensor(528.9954),tensor(1122.5265),tensor(592.1023),tensor(0.7432)
322,person,tensor(296.3670),tensor(477.7403),tensor(322.1013),tensor(529.7405),tensor(0.7390)
322,person,tensor(1695.2363),tensor(812.3291),tensor(1755.5494),tensor(895.7351),tensor(0.7130)
322,person,tensor(874.9994),tensor(499.1303),tensor(903.8334),tensor(558.2141),tensor(0.7079)
322,person,tensor(889.8376),tensor(405.5766),tensor(912.0066),tensor(455.5655),tensor(0.7075)
322,person,tensor(901.1212),tensor(840.4268),tensor(933.2992),tensor(932.4944),tensor(0.7004)
322,person,tensor(1573.1576),tensor(850.1344),tensor(1609.0953),tensor(923.0939),tensor(0.6892)
322,person,tensor(1417.4161),tensor(438.1183),tensor(1443.6753),tensor(491.6811),tensor(0.6547)
322,person,tensor(1525.1869),tensor(539.7918),tensor(1563.8492),tensor(603.1454),tensor(0.6390)
322,person,tensor(1463.6135),tensor(517.8801),tensor(1492.2616),tensor(576.3162),tensor(0.6304)
322,person,tensor(1446.9525),tensor(472.0998),tensor(1479.0795),tensor(527.4050),tensor(0.5516)
322,person,tensor(1132.8387),tensor(392.3032),tensor(1160.4965),tensor(436.9784),tensor(0.5166)
322,person,tensor(1458.2985),tensor(438.0723),tensor(1482.4548),tensor(488.1167),tensor(0.4285)
323,person,tensor(1352.8344),tensor(672.3309),tensor(1380.9489),tensor(740.2457),tensor(0.8674)
323,person,tensor(455.8693),tensor(665.0295),tensor(508.7384),tensor(730.3820),tensor(0.8312)
323,person,tensor(653.2980),tensor(551.8779),tensor(678.6639),tensor(618.9340),tensor(0.8227)
323,person,tensor(805.1851),tensor(746.6721),tensor(850.4265),tensor(814.1360),tensor(0.8020)
323,person,tensor(1028.3636),tensor(431.9726),tensor(1054.5411),tensor(482.9317),tensor(0.7769)
323,person,tensor(548.9726),tensor(488.3362),tensor(590.2680),tensor(542.0675),tensor(0.7721)
323,person,tensor(898.9180),tensor(840.7383),tensor(929.4278),tensor(932.5785),tensor(0.7608)
323,person,tensor(1295.2435),tensor(890.1742),tensor(1334.2992),tensor(987.3369),tensor(0.7593)
323,person,tensor(1220.7383),tensor(512.6164),tensor(1242.5374),tensor(564.6117),tensor(0.7477)
323,person,tensor(1693.4553),tensor(811.7255),tensor(1754.4445),tensor(895.3065),tensor(0.7279)
323,person,tensor(1081.8270),tensor(529.7797),tensor(1119.9745),tensor(590.5523),tensor(0.7164)
323,person,tensor(1524.2156),tensor(539.6901),tensor(1560.3644),tensor(601.6445),tensor(0.7123)
323,person,tensor(613.2706),tensor(466.6424),tensor(640.8488),tensor(518.6780),tensor(0.7013)
323,person,tensor(872.0418),tensor(498.4554),tensor(902.7523),tensor(560.1384),tensor(0.6977)
323,person,tensor(1415.1458),tensor(439.0019),tensor(1441.7195),tensor(492.5655),tensor(0.6897)
323,person,tensor(888.6462),tensor(406.2918),tensor(908.9284),tensor(456.9492),tensor(0.6721)
323,person,tensor(1569.8413),tensor(849.0807),tensor(1605.7615),tensor(922.3900),tensor(0.6529)
323,person,tensor(292.6831),tensor(477.2054),tensor(315.3874),tensor(530.5472),tensor(0.6401)
323,person,tensor(1463.4724),tensor(519.1877),tensor(1489.7338),tensor(575.4163),tensor(0.5868)
323,person,tensor(1456.6663),tensor(437.1135),tensor(1480.9471),tensor(490.0349),tensor(0.4750)
324,person,tensor(1351.9178),tensor(671.6783),tensor(1379.8861),tensor(740.1038),tensor(0.8566)
324,person,tensor(457.1313),tensor(664.3632),tensor(511.7798),tensor(730.1455),tensor(0.8471)
324,person,tensor(803.8533),tensor(745.8298),tensor(853.5842),tensor(813.1161),tensor(0.8375)
324,person,tensor(649.5571),tensor(552.6731),tensor(676.0613),tensor(620.2921),tensor(0.7932)
324,person,tensor(288.3222),tensor(478.6653),tensor(308.5134),tensor(529.5416),tensor(0.7675)
324,person,tensor(549.5667),tensor(487.3668),tensor(587.8636),tensor(540.8500),tensor(0.7674)
324,person,tensor(1027.9601),tensor(430.6425),tensor(1054.6667),tensor(483.4211),tensor(0.7661)
324,person,tensor(894.7440),tensor(841.2784),tensor(925.7986),tensor(931.5919),tensor(0.7617)
324,person,tensor(1521.3336),tensor(538.7722),tensor(1558.6670),tensor(599.8328),tensor(0.7461)
324,person,tensor(872.2026),tensor(499.2140),tensor(901.7562),tensor(559.2396),tensor(0.7446)
324,person,tensor(1291.5422),tensor(889.6505),tensor(1331.6976),tensor(987.5295),tensor(0.7442)
324,person,tensor(1693.0829),tensor(811.5958),tensor(1753.2125),tensor(895.2599),tensor(0.7371)
324,person,tensor(1218.4995),tensor(512.5970),tensor(1238.1584),tensor(562.2606),tensor(0.7081)
324,person,tensor(885.3294),tensor(407.6035),tensor(906.4363),tensor(456.6258),tensor(0.7034)
324,person,tensor(1411.2411),tensor(440.5117),tensor(1442.1871),tensor(494.1869),tensor(0.6908)
324,person,tensor(1565.5649),tensor(848.0330),tensor(1602.4329),tensor(921.9853),tensor(0.6462)
324,person,tensor(615.0193),tensor(467.5464),tensor(638.3622),tensor(519.1835),tensor(0.6439)
324,person,tensor(1133.6655),tensor(393.4603),tensor(1156.1426),tensor(437.3936),tensor(0.6364)
324,person,tensor(1461.6461),tensor(514.5006),tensor(1485.9069),tensor(574.4825),tensor(0.6150)
324,person,tensor(752.5406),tensor(334.0166),tensor(769.4446),tensor(370.9276),tensor(0.5782)
324,person,tensor(1455.1484),tensor(436.8993),tensor(1479.5070),tensor(483.9671),tensor(0.4904)
324,person,tensor(1083.7108),tensor(530.4584),tensor(1118.1903),tensor(589.8273),tensor(0.4699)
324,person,tensor(1449.8728),tensor(475.5804),tensor(1474.4397),tensor(533.3238),tensor(0.4045)
325,person,tensor(464.9947),tensor(662.8325),tensor(514.0565),tensor(730.8343),tensor(0.8579)
325,person,tensor(803.3320),tensor(746.2969),tensor(857.2932),tensor(813.0139),tensor(0.8405)
325,person,tensor(1350.0657),tensor(669.6245),tensor(1379.2384),tensor(741.5908),tensor(0.8139)
325,person,tensor(646.2228),tensor(552.6719),tensor(675.8423),tensor(619.2241),tensor(0.7840)
325,person,tensor(1026.9515),tensor(432.1977),tensor(1052.8068),tensor(484.2990),tensor(0.7572)
325,person,tensor(283.4954),tensor(477.6027),tensor(303.0717),tensor(529.6240),tensor(0.7531)
325,person,tensor(1215.2146),tensor(509.1974),tensor(1234.8621),tensor(564.3524),tensor(0.7397)
325,person,tensor(1560.9438),tensor(848.7882),tensor(1598.1948),tensor(922.5352),tensor(0.7223)
325,person,tensor(1085.0946),tensor(529.8706),tensor(1118.6862),tensor(589.5853),tensor(0.7176)
325,person,tensor(1406.6171),tensor(444.3976),tensor(1440.3260),tensor(494.7680),tensor(0.7153)
325,person,tensor(1288.9799),tensor(889.3898),tensor(1328.1776),tensor(984.3303),tensor(0.7033)
325,person,tensor(1518.0201),tensor(537.4644),tensor(1555.8131),tensor(598.1622),tensor(0.7016)
325,person,tensor(869.3480),tensor(498.7802),tensor(902.0089),tensor(561.4283),tensor(0.7006)
325,person,tensor(1692.4622),tensor(811.4533),tensor(1751.0962),tensor(895.5174),tensor(0.6965)
325,person,tensor(890.0505),tensor(841.0604),tensor(923.6113),tensor(931.6396),tensor(0.6856)
325,person,tensor(553.3670),tensor(489.8747),tensor(584.8894),tensor(541.1984),tensor(0.6828)
325,person,tensor(1135.0555),tensor(392.4679),tensor(1154.5580),tensor(436.6919),tensor(0.6697)
325,person,tensor(880.3839),tensor(407.9586),tensor(902.4247),tensor(456.7593),tensor(0.6539)
325,person,tensor(750.5514),tensor(333.2620),tensor(766.8278),tensor(373.1537),tensor(0.6059)
325,person,tensor(939.9002),tensor(372.7707),tensor(961.4406),tensor(415.3211),tensor(0.5883)
325,sports ball,tensor(822.9152),tensor(402.4034),tensor(837.4115),tensor(412.1162),tensor(0.5877)
325,person,tensor(1456.7664),tensor(516.4187),tensor(1480.7864),tensor(575.4078),tensor(0.4716)
325,person,tensor(613.7781),tensor(468.9096),tensor(637.8458),tensor(525.1627),tensor(0.4490)
325,person,tensor(1452.7373),tensor(438.2466),tensor(1478.0138),tensor(480.4516),tensor(0.4281)
326,person,tensor(469.0194),tensor(661.6236),tensor(516.0502),tensor(731.7839),tensor(0.8553)
326,person,tensor(1348.4471),tensor(669.5380),tensor(1377.8698),tensor(742.0507),tensor(0.8118)
326,person,tensor(807.2576),tensor(746.6060),tensor(858.7480),tensor(811.3301),tensor(0.7935)
326,person,tensor(643.0469),tensor(554.2977),tensor(674.0717),tensor(619.5004),tensor(0.7722)
326,person,tensor(557.4421),tensor(489.4320),tensor(585.8336),tensor(541.2809),tensor(0.7464)
326,person,tensor(1025.9905),tensor(432.4453),tensor(1050.8613),tensor(484.4751),tensor(0.7453)
326,person,tensor(869.2852),tensor(500.0285),tensor(901.3569),tensor(561.4902),tensor(0.7304)
326,person,tensor(1085.6049),tensor(527.6499),tensor(1115.3480),tensor(587.5898),tensor(0.7249)
326,person,tensor(1558.0464),tensor(848.6038),tensor(1594.1475),tensor(921.7738),tensor(0.7245)
326,person,tensor(1513.7726),tensor(535.6257),tensor(1551.7582),tensor(597.5479),tensor(0.7186)
326,person,tensor(1212.3126),tensor(508.2957),tensor(1231.9255),tensor(565.5756),tensor(0.7179)
326,person,tensor(1135.2162),tensor(394.0585),tensor(1153.1907),tensor(436.0679),tensor(0.7027)
326,person,tensor(878.8690),tensor(407.5738),tensor(900.6021),tensor(457.0081),tensor(0.6886)
326,person,tensor(1286.0867),tensor(889.0234),tensor(1325.7753),tensor(984.9699),tensor(0.6863)
326,person,tensor(1404.3259),tensor(447.0049),tensor(1437.3413),tensor(495.9424),tensor(0.6723)
326,person,tensor(886.9329),tensor(840.8225),tensor(919.7945),tensor(931.7197),tensor(0.6011)
326,person,tensor(747.9249),tensor(334.1301),tensor(764.6571),tensor(372.8033),tensor(0.5752)
326,person,tensor(940.7087),tensor(372.2791),tensor(959.3456),tensor(417.0727),tensor(0.5526)
326,person,tensor(1452.2301),tensor(514.8956),tensor(1478.4127),tensor(574.5524),tensor(0.4945)
326,person,tensor(613.2966),tensor(467.3947),tensor(636.8582),tensor(523.5594),tensor(0.4482)
327,person,tensor(472.0922),tensor(659.3411),tensor(516.7864),tensor(731.6853),tensor(0.8408)
327,person,tensor(1345.8938),tensor(671.2801),tensor(1375.6239),tensor(741.2740),tensor(0.8342)
327,person,tensor(639.9774),tensor(554.7391),tensor(673.7604),tensor(620.2297),tensor(0.7708)
327,person,tensor(1027.3497),tensor(432.8589),tensor(1048.3907),tensor(485.4968),tensor(0.7415)
327,person,tensor(561.4114),tensor(490.1130),tensor(585.3112),tensor(540.4514),tensor(0.7371)
327,person,tensor(1085.6943),tensor(526.4580),tensor(1114.9443),tensor(586.4553),tensor(0.7342)
327,person,tensor(1283.5162),tensor(888.2012),tensor(1322.3789),tensor(983.7596),tensor(0.7258)
327,person,tensor(272.0414),tensor(478.4737),tensor(291.0098),tensor(529.7377),tensor(0.7235)
327,person,tensor(870.8859),tensor(501.3683),tensor(900.3627),tensor(560.6104),tensor(0.7217)
327,person,tensor(1509.2133),tensor(534.6024),tensor(1548.4464),tensor(596.6215),tensor(0.7178)
327,person,tensor(1555.3081),tensor(847.7679),tensor(1591.5062),tensor(920.7195),tensor(0.7107)
327,person,tensor(1401.0330),tensor(447.0711),tensor(1435.7319),tensor(497.9625),tensor(0.6944)
327,person,tensor(1132.0305),tensor(392.3934),tensor(1152.6289),tensor(437.9365),tensor(0.6934)
327,person,tensor(876.8240),tensor(408.3667),tensor(898.6425),tensor(456.7903),tensor(0.6928)
327,person,tensor(818.4681),tensor(746.8597),tensor(862.7661),tensor(811.1177),tensor(0.6917)
327,person,tensor(1207.8885),tensor(509.3468),tensor(1228.1294),tensor(566.0206),tensor(0.6552)
327,person,tensor(609.5008),tensor(466.6996),tensor(633.3942),tensor(520.1509),tensor(0.6093)
327,person,tensor(883.5531),tensor(841.8970),tensor(915.5999),tensor(931.3627),tensor(0.6052)
327,person,tensor(938.0793),tensor(374.2609),tensor(957.6010),tensor(418.2312),tensor(0.6045)
327,person,tensor(1449.2810),tensor(520.4903),tensor(1475.3582),tensor(575.7729),tensor(0.5035)
327,person,tensor(746.7219),tensor(333.7124),tensor(763.2455),tensor(370.0186),tensor(0.4655)
327,person,tensor(1712.4984),tensor(810.0060),tensor(1747.3965),tensor(874.6793),tensor(0.4132)
328,person,tensor(470.2029),tensor(658.0239),tensor(517.1816),tensor(731.5381),tensor(0.8586)
328,person,tensor(1343.3651),tensor(672.1901),tensor(1375.9381),tensor(741.6735),tensor(0.8263)
328,person,tensor(637.7765),tensor(554.1583),tensor(672.9516),tensor(619.8694),tensor(0.8091)
328,person,tensor(606.3688),tensor(466.5794),tensor(632.4326),tensor(519.6228),tensor(0.7536)
328,person,tensor(561.4299),tensor(490.1646),tensor(585.4519),tensor(541.4838),tensor(0.7488)
328,person,tensor(871.5888),tensor(501.4096),tensor(899.6702),tensor(561.2611),tensor(0.7487)
328,person,tensor(267.2737),tensor(476.4109),tensor(285.9301),tensor(529.0044),tensor(0.7452)
328,person,tensor(1503.1158),tensor(532.9596),tensor(1544.8002),tensor(593.1790),tensor(0.7392)
328,person,tensor(1208.2695),tensor(509.4904),tensor(1225.8048),tensor(564.9699),tensor(0.7313)
328,person,tensor(1550.9070),tensor(847.5912),tensor(1587.8687),tensor(919.8069),tensor(0.7063)
328,person,tensor(1279.7428),tensor(887.8266),tensor(1318.6230),tensor(984.0134),tensor(0.6916)
328,person,tensor(1129.6989),tensor(389.2599),tensor(1151.4956),tensor(436.9219),tensor(0.6894)
328,person,tensor(1025.8998),tensor(432.9860),tensor(1046.1479),tensor(484.4459),tensor(0.6606)
328,person,tensor(1086.0546),tensor(526.7570),tensor(1109.6595),tensor(587.2918),tensor(0.6595)
328,person,tensor(880.2479),tensor(841.1113),tensor(912.0648),tensor(932.0206),tensor(0.6505)
328,person,tensor(937.0990),tensor(375.0519),tensor(956.4686),tensor(417.1402),tensor(0.6350)
328,person,tensor(1398.0505),tensor(447.0588),tensor(1432.0455),tensor(493.5434),tensor(0.6161)
328,person,tensor(743.9044),tensor(332.7770),tensor(760.7263),tensor(374.6537),tensor(0.6034)
328,person,tensor(873.6242),tensor(406.2653),tensor(896.2304),tensor(457.2473),tensor(0.5945)
328,person,tensor(826.6401),tensor(747.0447),tensor(864.3992),tensor(810.1329),tensor(0.5943)
328,person,tensor(1445.0731),tensor(519.9231),tensor(1471.8171),tensor(575.7135),tensor(0.5018)
328,person,tensor(1440.2465),tensor(477.4075),tensor(1464.8273),tensor(527.7458),tensor(0.4369)
328,person,tensor(1704.9094),tensor(808.2502),tensor(1746.5941),tensor(889.7765),tensor(0.4271)
329,person,tensor(469.3893),tensor(653.1939),tensor(514.5726),tensor(729.6531),tensor(0.8502)
329,person,tensor(1339.7003),tensor(672.2216),tensor(1376.9451),tensor(742.0256),tensor(0.8252)
329,person,tensor(634.0434),tensor(555.1816),tensor(671.1155),tensor(620.8244),tensor(0.8035)
329,person,tensor(557.8457),tensor(489.2485),tensor(585.3674),tensor(541.4488),tensor(0.7865)
329,person,tensor(1204.5323),tensor(509.1632),tensor(1223.0981),tensor(564.1501),tensor(0.7753)
329,person,tensor(871.1585),tensor(501.8457),tensor(898.9345),tensor(559.8190),tensor(0.7616)
329,person,tensor(1494.3453),tensor(529.0285),tensor(1538.9711),tensor(587.2759),tensor(0.7561)
329,person,tensor(827.6790),tensor(743.8374),tensor(867.8377),tensor(811.2451),tensor(0.7542)
329,person,tensor(1276.6501),tensor(887.3077),tensor(1315.6674),tensor(983.1795),tensor(0.7481)
329,person,tensor(1084.0449),tensor(527.9292),tensor(1109.2900),tensor(586.8011),tensor(0.7437)
329,person,tensor(605.0296),tensor(466.2626),tensor(632.2612),tensor(519.8268),tensor(0.7386)
329,person,tensor(262.1024),tensor(473.6586),tensor(281.2606),tensor(528.6482),tensor(0.7364)
329,person,tensor(1126.3759),tensor(391.1570),tensor(1150.3998),tensor(437.2011),tensor(0.7333)
329,person,tensor(1022.5001),tensor(433.6060),tensor(1046.3031),tensor(484.1970),tensor(0.7014)
329,person,tensor(1393.5745),tensor(447.0469),tensor(1429.0889),tensor(492.8492),tensor(0.6984)
329,person,tensor(1547.3157),tensor(847.1052),tensor(1584.1199),tensor(919.3980),tensor(0.6908)
329,person,tensor(877.0864),tensor(840.2979),tensor(910.3505),tensor(932.0550),tensor(0.6309)
